transaction_id,town,state,datestamp,bread_size,bread_price_NGN
8390,Nembe,Bayelsa,2025-02-05,Extra Large,3500
8391,Osogbo,Osun,2025-01-04,Extra Large,3500
8392,Talata Mafara,Zamfara,2025-10-20,Medium,1200
8393,Okene,Kogi,2026-04-04,Small,500
8394,Uyo,Akwa Ibom,2025-05-20,Extra Large,3500
8395,Otukpo,Benue,2025-07-05,Large,2200
8396,Yola,Adamawa,2026-01-08,Extra Large,3500
8397,Oguta,Imo,2025-04-10,Large,2200
8398,Uyo,Akwa Ibom,2024-07-29,Medium,1200
8399,Biu,Gombe,2024-05-03,Large,2200
8400,Zaria,Kaduna,2025-05-07,Extra Large,3500
8401,Ilaro,Ogun,2024-08-18,Medium,1200
8402,Saminaka,Kaduna,2024-07-28,Small,500
8403,Kano,Kano,2025-01-28,Large,2200
8404,Yenagoa,Bayelsa,2025-10-16,Small,500
8405,Ikare,Ondo,2024-06-04,Medium,1200
8406,Uyo,Akwa Ibom,2025-10-09,Large,2200
8407,Damaturu,Yobe,2026-04-09,Small,500
8408,Minna,Niger,2025-09-26,Large,2200
8409,Yenagoa,Bayelsa,2024-10-26,Small,500
8410,Daura,Katsina,2025-07-15,Small,500
8411,Agbor,Delta,2025-09-25,Extra Large,3500
8412,Abeokuta,Ogun,2024-09-07,Extra Large,3500
8413,Damaturu,Yobe,2026-04-17,Small,500
8414,Eket,Akwa Ibom,2025-12-01,Large,2200
8415,Asaba,Delta,2025-04-29,Medium,1200
8416,Birnin Kudu,Jigawa,2024-11-14,Large,2200
8417,Dutsin-Ma,Katsina,2025-03-05,Large,2200
8418,Asaba,Delta,2026-03-16,Medium,1200
8419,Argungu,Kebbi,2026-01-31,Small,500
8420,Akure,Ondo,2025-12-13,Extra Large,3500
8421,Katsina-Ala,Benue,2024-12-06,Small,500
8422,Udi,Enugu,2026-01-14,Extra Large,3500
8423,Awka,Anambra,2026-03-20,Large,2200
8424,Jos,Plateau,2025-02-18,Small,500
8425,Port Harcourt,Rivers,2024-12-11,Medium,1200
8426,Calabar,Cross River,2024-07-01,Large,2200
8427,Mubi,Adamawa,2024-06-24,Large,2200
8428,Ibadan,Oyo,2025-10-12,Medium,1200
8429,Gembu,Taraba,2026-03-18,Small,500
8430,Kano,Kano,2024-08-25,Small,500
8431,Akamkpa,Cross River,2024-06-07,Extra Large,3500
8432,Funtua,Katsina,2025-10-22,Medium,1200
8433,Port Harcourt,Rivers,2025-06-06,Medium,1200
8434,Ikare,Ondo,2025-04-22,Large,2200
8435,Degema,Rivers,2026-01-26,Large,2200
8436,Ondo City,Ondo,2026-03-31,Small,500
8437,Oguta,Imo,2025-03-02,Small,500
8438,Oron,Akwa Ibom,2025-05-03,Large,2200
8439,Gwoza,Borno,2025-10-13,Small,500
8440,Wudil,Kano,2025-04-12,Medium,1200
8441,Asaba,Delta,2025-05-08,Large,2200
8442,Kano,Kano,2026-04-26,Small,500
8443,Owerri,Imo,2026-02-05,Large,2200
8444,Agbani,Enugu,2025-09-19,Small,500
8445,Ota,Ogun,2025-02-17,Extra Large,3500
8446,Uromi,Edo,2025-07-21,Small,500
8447,Ota,Ogun,2026-02-21,Large,2200
8448,Omu-Aran,Kwara,2025-10-24,Medium,1200
8449,Argungu,Kebbi,2025-10-01,Extra Large,3500
8450,Katsina,Katsina,2025-09-22,Small,500
8451,Ogoja,Cross River,2025-10-27,Large,2200
8452,Port Harcourt,Rivers,2024-10-22,Extra Large,3500
8453,Buni Yadi,Yobe,2025-10-19,Large,2200
8454,Gembu,Taraba,2026-03-23,Large,2200
8455,Ikare,Ondo,2025-12-19,Large,2200
8456,Illela,Sokoto,2026-01-30,Medium,1200
8457,Awka,Anambra,2025-05-18,Large,2200
8458,Vandeikya,Benue,2025-07-16,Large,2200
8459,Ikare,Ondo,2025-07-14,Large,2200
8460,Suleja,Niger,2026-04-02,Large,2200
8461,Ikorodu,Lagos,2025-09-02,Large,2200
8462,Warri,Delta,2026-01-31,Extra Large,3500
8463,Oporoma,Bayelsa,2025-05-14,Medium,1200
8464,Nassarawa,Nasarawa,2024-10-08,Medium,1200
8465,Epe,Lagos,2024-06-20,Large,2200
8466,Numan,Adamawa,2025-12-31,Extra Large,3500
8467,Arochukwu,Abia,2025-05-07,Small,500
8468,Uyo,Akwa Ibom,2026-03-24,Large,2200
8469,Kaduna,Kaduna,2025-03-02,Medium,1200
8470,Arochukwu,Abia,2025-01-29,Extra Large,3500
8471,Ekpoma,Edo,2025-01-24,Small,500
8472,Gwadabawa,Sokoto,2024-07-18,Small,500
8473,Aba,Abia,2026-02-24,Extra Large,3500
8474,Ota,Ogun,2024-10-26,Small,500
8475,Kaduna,Kaduna,2025-05-26,Extra Large,3500
8476,Akamkpa,Cross River,2025-11-08,Medium,1200
8477,Arochukwu,Abia,2024-07-22,Extra Large,3500
8478,Afikpo,Ebonyi,2024-12-01,Small,500
8479,Monguno,Borno,2024-11-27,Medium,1200
8480,Ikom,Cross River,2024-09-29,Medium,1200
8481,Talata Mafara,Zamfara,2025-10-18,Medium,1200
8482,Irrua,Edo,2025-06-16,Medium,1200
8483,Kano,Kano,2024-10-02,Large,2200
8484,Pankshin,Plateau,2024-12-05,Medium,1200
8485,Wukari,Taraba,2026-03-10,Large,2200
8486,Katsina,Katsina,2025-08-10,Small,500
8487,Kaduna,Kaduna,2025-12-21,Small,500
8488,Anka,Zamfara,2024-05-22,Extra Large,3500
8489,Biu,Borno,2025-03-31,Large,2200
8490,Makurdi,Benue,2025-07-22,Medium,1200
8491,Ilorin,Kwara,2025-04-18,Large,2200
8492,Omuo-Ekiti,Ekiti,2025-01-12,Extra Large,3500
8493,Warri,Delta,2025-07-20,Medium,1200
8494,Arochukwu,Abia,2024-12-23,Large,2200
8495,Monguno,Borno,2025-01-10,Extra Large,3500
8496,Gusau,Zamfara,2024-04-30,Extra Large,3500
8497,Wukari,Taraba,2026-02-06,Small,500
8498,Akamkpa,Cross River,2024-09-10,Small,500
8499,Bauchi,Bauchi,2025-01-11,Large,2200
8500,Vandeikya,Benue,2024-07-10,Large,2200
8501,Okene,Kogi,2025-04-21,Large,2200
8502,Jamaare,Bauchi,2024-06-27,Large,2200
8503,Akamkpa,Cross River,2025-05-07,Small,500
8504,Gumel,Jigawa,2024-08-17,Extra Large,3500
8505,Kaura Namoda,Zamfara,2024-07-26,Extra Large,3500
8506,Wudil,Kano,2025-04-18,Small,500
8507,Benin City,Edo,2024-08-18,Medium,1200
8508,Girei,Adamawa,2025-08-19,Medium,1200
8509,Kaiama,Kwara,2024-10-09,Small,500
8510,Deba,Gombe,2025-02-10,Small,500
8511,Asaba,Delta,2024-12-01,Medium,1200
8512,Ilesa,Osun,2025-03-06,Medium,1200
8513,Rijau,Niger,2024-09-07,Small,500
8514,Yauri,Kebbi,2025-12-11,Large,2200
8515,Kaiama,Kwara,2024-07-15,Large,2200
8516,Katsina,Katsina,2025-03-13,Large,2200
8517,Irrua,Edo,2025-12-31,Small,500
8518,Ota,Ogun,2024-08-23,Extra Large,3500
8519,Nnewi,Anambra,2025-01-10,Large,2200
8520,Agbor,Delta,2025-03-10,Extra Large,3500
8521,Arochukwu,Abia,2025-01-14,Small,500
8522,Ekwulobia,Anambra,2026-01-23,Large,2200
8523,Ilaro,Ogun,2024-09-19,Medium,1200
8524,Deba,Gombe,2024-09-12,Large,2200
8525,Epe,Lagos,2024-05-26,Small,500
8526,Oporoma,Bayelsa,2025-02-09,Large,2200
8527,Ughelli,Delta,2025-10-22,Extra Large,3500
8528,Brass,Bayelsa,2026-02-14,Extra Large,3500
8529,Gusau,Zamfara,2024-08-22,Large,2200
8530,Gusau,Zamfara,2024-09-19,Medium,1200
8531,Offa,Kwara,2025-04-12,Small,500
8532,Wamako,Sokoto,2025-08-26,Medium,1200
8533,Langtang,Plateau,2024-11-07,Medium,1200
8534,Bida,Niger,2025-02-28,Large,2200
8535,Malumfashi,Katsina,2025-06-03,Extra Large,3500
8536,Ekpoma,Edo,2025-12-02,Small,500
8537,Gashua,Yobe,2025-10-01,Medium,1200
8538,Orlu,Imo,2024-12-20,Large,2200
8539,Auchi,Edo,2025-11-06,Large,2200
8540,Sokoto,Sokoto,2026-01-31,Small,500
8541,Kaduna,Kaduna,2025-04-28,Extra Large,3500
8542,Ogoja,Cross River,2026-03-03,Small,500
8543,Idah,Kogi,2026-01-03,Medium,1200
8544,Rijau,Niger,2025-02-05,Small,500
8545,Kamba,Kebbi,2024-07-16,Large,2200
8546,Zuru,Kebbi,2024-07-14,Large,2200
8547,Girei,Adamawa,2024-05-12,Medium,1200
8548,Eleme,Rivers,2024-08-18,Extra Large,3500
8549,Umuahia,Abia,2025-04-27,Large,2200
8550,Onueke,Ebonyi,2025-11-08,Extra Large,3500
8551,Onitsha,Anambra,2024-10-16,Medium,1200
8552,Biu,Gombe,2025-09-04,Large,2200
8553,Bichi,Kano,2025-01-02,Medium,1200
8554,Gombe,Gombe,2026-04-10,Large,2200
8555,Potiskum,Yobe,2025-10-18,Extra Large,3500
8556,Gombe,Gombe,2025-03-10,Large,2200
8557,Mubi,Adamawa,2024-11-24,Extra Large,3500
8558,Suleja,Niger,2025-04-17,Small,500
8559,Ile-Ife,Osun,2025-11-04,Small,500
8560,Bori,Rivers,2024-10-25,Medium,1200
8561,Ikom,Cross River,2024-08-16,Small,500
8562,Katsina,Katsina,2025-05-05,Extra Large,3500
8563,Saki,Oyo,2024-10-26,Medium,1200
8564,Monguno,Borno,2025-11-08,Medium,1200
8565,Uromi,Edo,2026-01-18,Extra Large,3500
8566,Oji River,Enugu,2026-04-23,Small,500
8567,Suleja,Niger,2024-10-24,Medium,1200
8568,Ilorin,Kwara,2025-12-17,Medium,1200
8569,Biu,Borno,2024-09-19,Medium,1200
8570,Sokoto,Sokoto,2025-09-25,Large,2200
8571,Gashua,Yobe,2025-12-10,Small,500
8572,Auchi,Edo,2025-09-21,Small,500
8573,Abeokuta,Ogun,2025-04-29,Small,500
8574,Vandeikya,Benue,2024-09-06,Medium,1200
8575,Orlu,Imo,2026-04-22,Large,2200
8576,Deba,Gombe,2025-07-03,Extra Large,3500
8577,Nembe,Bayelsa,2025-08-03,Small,500
8578,Aba,Abia,2024-10-11,Small,500
8579,Irrua,Edo,2024-08-01,Large,2200
8580,Akure,Ondo,2024-05-25,Extra Large,3500
8581,Warri,Delta,2026-04-20,Large,2200
8582,Akwanga,Nasarawa,2026-03-07,Extra Large,3500
8583,Jamaare,Bauchi,2025-03-04,Large,2200
8584,Jebba,Kwara,2025-07-21,Large,2200
8585,Arochukwu,Abia,2024-07-02,Medium,1200
8586,Gombe,Gombe,2024-06-03,Large,2200
8587,Offa,Kwara,2025-02-18,Medium,1200
8588,Gombe,Gombe,2024-12-07,Extra Large,3500
8589,Iseyin,Oyo,2025-08-02,Small,500
8590,Bichi,Kano,2024-10-13,Extra Large,3500
8591,Danbatta,Kano,2024-12-28,Large,2200
8592,Mbaise,Imo,2025-04-12,Small,500
8593,Dikwa,Borno,2025-05-04,Large,2200
8594,Offa,Kwara,2025-08-10,Small,500
8595,Oporoma,Bayelsa,2024-12-05,Extra Large,3500
8596,Ikare,Ondo,2024-11-09,Extra Large,3500
8597,Lokoja,Kogi,2024-11-18,Large,2200
8598,Uromi,Edo,2025-01-08,Extra Large,3500
8599,Azare,Bauchi,2025-02-26,Small,500
8600,Ishieke,Ebonyi,2024-12-16,Small,500
8601,Zuru,Kebbi,2024-05-31,Small,500
8602,Abeokuta,Ogun,2024-05-26,Small,500
8603,Warri,Delta,2024-06-04,Medium,1200
8604,Bauchi,Bauchi,2025-10-23,Extra Large,3500
8605,Shendam,Plateau,2024-09-28,Extra Large,3500
8606,Girei,Adamawa,2025-04-07,Extra Large,3500
8607,Ondo City,Ondo,2026-02-20,Large,2200
8608,Orlu,Imo,2024-07-09,Medium,1200
8609,Igbara-Odo,Ekiti,2024-09-09,Small,500
8610,Gashua,Yobe,2026-03-21,Medium,1200
8611,Azare,Bauchi,2025-01-17,Extra Large,3500
8612,Bali,Taraba,2024-12-05,Large,2200
8613,Ijebu-Ode,Ogun,2024-07-06,Extra Large,3500
8614,Yenagoa,Bayelsa,2024-05-06,Large,2200
8615,Agbor,Delta,2025-06-04,Large,2200
8616,Ado-Ekiti,Ekiti,2026-01-17,Small,500
8617,Mubi,Adamawa,2024-12-25,Extra Large,3500
8618,Okene,Kogi,2025-10-20,Medium,1200
8619,Owerri,Imo,2025-01-16,Medium,1200
8620,Sapele,Delta,2025-11-17,Extra Large,3500
8621,Jebba,Kwara,2025-05-18,Extra Large,3500
8622,Wamba,Nasarawa,2025-01-23,Medium,1200
8623,Obudu,Cross River,2025-08-15,Large,2200
8624,Katsina-Ala,Benue,2024-09-27,Medium,1200
8625,Degema,Rivers,2025-02-01,Large,2200
8626,Misau,Bauchi,2026-02-04,Medium,1200
8627,Wukari,Taraba,2024-07-31,Small,500
8628,Makurdi,Benue,2025-10-21,Large,2200
8629,Girei,Adamawa,2024-07-23,Large,2200
8630,Ohaozara,Ebonyi,2025-06-29,Extra Large,3500
8631,Wudil,Kano,2026-02-22,Extra Large,3500
8632,Ile-Ife,Osun,2025-08-18,Large,2200
8633,Azare,Bauchi,2024-09-13,Extra Large,3500
8634,Ekpoma,Edo,2025-09-24,Large,2200
8635,Offa,Kwara,2026-03-04,Medium,1200
8636,Bori,Rivers,2024-06-20,Extra Large,3500
8637,Zuru,Kebbi,2025-05-31,Extra Large,3500
8638,Sagamu,Ogun,2025-01-02,Extra Large,3500
8639,Wamako,Sokoto,2025-10-09,Extra Large,3500
8640,Afikpo,Ebonyi,2026-04-20,Large,2200
8641,Bichi,Kano,2024-09-21,Small,500
8642,Numan,Adamawa,2025-10-05,Extra Large,3500
8643,Ogoja,Cross River,2024-05-29,Small,500
8644,Ota,Ogun,2024-09-14,Medium,1200
8645,Sagamu,Ogun,2025-06-03,Extra Large,3500
8646,Gashua,Yobe,2024-10-28,Small,500
8647,Asaba,Delta,2026-01-28,Extra Large,3500
8648,Obudu,Cross River,2026-01-10,Extra Large,3500
8649,Omoku,Rivers,2026-02-18,Medium,1200
8650,Birnin Kebbi,Kebbi,2026-04-09,Extra Large,3500
8651,Agbani,Enugu,2026-02-10,Large,2200
8652,Calabar,Cross River,2025-03-20,Medium,1200
8653,Monguno,Borno,2025-10-03,Extra Large,3500
8654,Lagos,Lagos,2026-02-21,Medium,1200
8655,Warri,Delta,2024-06-15,Large,2200
8656,Degema,Rivers,2025-02-27,Small,500
8657,Bichi,Kano,2026-03-08,Extra Large,3500
8658,Ogbomoso,Oyo,2025-04-30,Large,2200
8659,Dikwa,Borno,2024-05-12,Large,2200
8660,Ekwulobia,Anambra,2025-07-08,Small,500
8661,Nsukka,Enugu,2025-09-18,Medium,1200
8662,Sagbama,Bayelsa,2024-07-30,Extra Large,3500
8663,Talata Mafara,Zamfara,2024-05-30,Medium,1200
8664,Igbara-Odo,Ekiti,2025-06-14,Medium,1200
8665,Ogidi,Anambra,2025-11-28,Large,2200
8666,Birnin Kebbi,Kebbi,2025-09-16,Extra Large,3500
8667,Degema,Rivers,2025-10-20,Extra Large,3500
8668,Arochukwu,Abia,2025-02-11,Medium,1200
8669,Ijebu-Ode,Ogun,2025-09-09,Medium,1200
8670,Mutum Biyu,Taraba,2026-01-23,Medium,1200
8671,Aba,Abia,2026-04-07,Small,500
8672,Ikom,Cross River,2024-08-25,Small,500
8673,Ogidi,Anambra,2025-10-27,Large,2200
8674,Wamako,Sokoto,2025-02-01,Medium,1200
8675,Akwanga,Nasarawa,2025-11-17,Medium,1200
8676,Nsukka,Enugu,2025-02-14,Extra Large,3500
8677,Ejigbo,Osun,2024-11-11,Extra Large,3500
8678,Futungo,Adamawa,2024-09-08,Medium,1200
8679,Buni Yadi,Yobe,2024-08-21,Extra Large,3500
8680,Port Harcourt,Rivers,2024-10-03,Medium,1200
8681,Lafia,Nasarawa,2025-09-18,Large,2200
8682,Birnin Kudu,Jigawa,2026-01-29,Large,2200
8683,Idanre,Ondo,2025-11-25,Medium,1200
8684,Futungo,Adamawa,2025-03-25,Large,2200
8685,Sagamu,Ogun,2025-09-26,Small,500
8686,Biu,Borno,2025-05-15,Medium,1200
8687,Birnin Kudu,Jigawa,2024-12-04,Large,2200
8688,Nembe,Bayelsa,2024-10-05,Medium,1200
8689,Lagos,Lagos,2025-09-26,Small,500
8690,Bauchi,Bauchi,2025-06-04,Large,2200
8691,Danbatta,Kano,2024-08-30,Small,500
8692,Pankshin,Plateau,2024-05-30,Small,500
8693,Damaturu,Yobe,2024-10-18,Medium,1200
8694,Gembu,Taraba,2024-05-25,Small,500
8695,Bichi,Kano,2024-08-13,Small,500
8696,Nnewi,Anambra,2026-02-01,Small,500
8697,Zaria,Kaduna,2026-03-05,Small,500
8698,Kaiama,Kwara,2024-11-10,Extra Large,3500
8699,Wamako,Sokoto,2025-11-25,Small,500
8700,Agbani,Enugu,2025-08-09,Medium,1200
8701,Jalingo,Taraba,2024-10-26,Large,2200
8702,Tambuwal,Sokoto,2025-12-19,Extra Large,3500
8703,Malumfashi,Katsina,2025-05-22,Large,2200
8704,Jebba,Kwara,2024-04-28,Small,500
8705,Ado-Ekiti,Ekiti,2025-01-05,Small,500
8706,Katsina-Ala,Benue,2025-07-13,Large,2200
8707,Akwanga,Nasarawa,2025-01-21,Extra Large,3500
8708,Gwoza,Borno,2024-06-26,Extra Large,3500
8709,Anka,Zamfara,2025-09-24,Small,500
8710,Nembe,Bayelsa,2025-06-02,Small,500
8711,Ughelli,Delta,2025-10-06,Small,500
8712,Rijau,Niger,2025-02-19,Medium,1200
8713,Jos,Plateau,2025-07-17,Extra Large,3500
8714,Yenagoa,Bayelsa,2024-12-20,Large,2200
8715,Mutum Biyu,Taraba,2024-06-07,Extra Large,3500
8716,Mutum Biyu,Taraba,2025-12-14,Small,500
8717,Nembe,Bayelsa,2025-12-20,Extra Large,3500
8718,Nassarawa,Nasarawa,2024-10-04,Large,2200
8719,Wukari,Taraba,2026-04-02,Medium,1200
8720,Ohaozara,Ebonyi,2024-09-03,Small,500
8721,Jos,Plateau,2026-04-07,Large,2200
8722,Numan,Adamawa,2025-05-24,Medium,1200
8723,Ikeja,Lagos,2026-04-12,Large,2200
8724,Jebba,Kwara,2025-11-16,Small,500
8725,Kaiama,Kwara,2025-11-18,Large,2200
8726,Ile-Ife,Osun,2024-07-13,Large,2200
8727,Okigwe,Imo,2025-10-24,Medium,1200
8728,Oguta,Imo,2025-01-31,Medium,1200
8729,Wudil,Kano,2025-08-17,Extra Large,3500
8730,Suleja,Niger,2026-01-22,Small,500
8731,Iseyin,Oyo,2025-08-03,Large,2200
8732,Gusau,Zamfara,2025-06-03,Small,500
8733,Ankpa,Kogi,2025-12-15,Large,2200
8734,Ikare,Ondo,2024-10-05,Extra Large,3500
8735,Enugu,Enugu,2024-11-09,Medium,1200
8736,Umuahia,Abia,2025-06-26,Large,2200
8737,Nsukka,Enugu,2025-12-08,Extra Large,3500
8738,Uromi,Edo,2025-10-29,Extra Large,3500
8739,Idanre,Ondo,2024-08-18,Medium,1200
8740,Gumel,Jigawa,2024-10-13,Small,500
8741,Lagos,Lagos,2025-10-09,Medium,1200
8742,Argungu,Kebbi,2025-01-21,Large,2200
8743,Malumfashi,Katsina,2026-02-15,Small,500
8744,Owerri,Imo,2024-07-04,Extra Large,3500
8745,Ado-Ekiti,Ekiti,2024-09-06,Extra Large,3500
8746,Calabar,Cross River,2024-09-09,Extra Large,3500
8747,Dukku,Gombe,2026-01-17,Medium,1200
8748,Langtang,Plateau,2024-09-12,Extra Large,3500
8749,Ibadan,Oyo,2025-04-20,Small,500
8750,Wamako,Sokoto,2025-10-12,Medium,1200
8751,Argungu,Kebbi,2025-08-13,Extra Large,3500
8752,Gwadabawa,Sokoto,2024-05-12,Medium,1200
8753,Isuikwuato,Abia,2024-08-24,Small,500
8754,Arochukwu,Abia,2024-09-03,Small,500
8755,Asaba,Delta,2025-02-09,Small,500
8756,Sapele,Delta,2025-07-15,Medium,1200
8757,Omuo-Ekiti,Ekiti,2024-06-16,Large,2200
8758,Omoku,Rivers,2024-06-18,Small,500
8759,Kaiama,Kwara,2024-10-23,Extra Large,3500
8760,Jos,Plateau,2026-02-20,Extra Large,3500
8761,Dikwa,Borno,2026-04-06,Extra Large,3500
8762,Katsina-Ala,Benue,2024-07-09,Large,2200
8763,Owo,Ondo,2025-05-17,Extra Large,3500
8764,Kontagora,Niger,2025-10-10,Extra Large,3500
8765,Kano,Kano,2025-12-08,Extra Large,3500
8766,Wukari,Taraba,2025-07-12,Medium,1200
8767,Bichi,Kano,2025-01-28,Small,500
8768,Futungo,Adamawa,2024-05-12,Large,2200
8769,Warri,Delta,2025-12-22,Large,2200
8770,Obudu,Cross River,2025-11-06,Large,2200
8771,Igbara-Odo,Ekiti,2025-08-11,Medium,1200
8772,Auchi,Edo,2024-05-28,Small,500
8773,Misau,Bauchi,2024-10-25,Medium,1200
8774,Arochukwu,Abia,2024-06-27,Small,500
8775,Badagry,Lagos,2024-08-09,Extra Large,3500
8776,Mbaise,Imo,2025-07-29,Small,500
8777,Monguno,Borno,2024-05-06,Extra Large,3500
8778,Maiduguri,Borno,2026-04-03,Large,2200
8779,Uyo,Akwa Ibom,2026-03-28,Small,500
8780,Dass,Bauchi,2024-07-13,Medium,1200
8781,Abeokuta,Ogun,2025-10-17,Small,500
8782,Sokoto,Sokoto,2024-12-30,Medium,1200
8783,Bida,Niger,2025-09-26,Medium,1200
8784,Kazaure,Jigawa,2024-09-21,Large,2200
8785,Saki,Oyo,2025-04-13,Medium,1200
8786,Kaltungo,Gombe,2025-06-12,Large,2200
8787,Illela,Sokoto,2025-03-17,Medium,1200
8788,Kaiama,Kwara,2024-08-24,Small,500
8789,Benin City,Edo,2024-12-25,Large,2200
8790,Kontagora,Niger,2024-08-17,Small,500
8791,Kazaure,Jigawa,2024-06-06,Medium,1200
8792,Gwadabawa,Sokoto,2025-09-14,Extra Large,3500
8793,Wudil,Kano,2025-07-29,Medium,1200
8794,Mubi,Adamawa,2024-07-25,Small,500
8795,Omoku,Rivers,2025-12-21,Extra Large,3500
8796,Owo,Ondo,2024-07-11,Medium,1200
8797,Wukari,Taraba,2024-11-29,Large,2200
8798,Rijau,Niger,2025-05-05,Large,2200
8799,Birnin Kudu,Jigawa,2025-12-29,Medium,1200
8800,Omoku,Rivers,2024-08-08,Large,2200
8801,Aba,Abia,2026-02-22,Small,500
8802,Asaba,Delta,2024-05-14,Extra Large,3500
8803,Awka,Anambra,2025-03-05,Large,2200
8804,Lafia,Nasarawa,2024-08-12,Large,2200
8805,Nembe,Bayelsa,2025-08-19,Small,500
8806,Anka,Zamfara,2024-10-09,Large,2200
8807,Nsukka,Enugu,2026-01-29,Extra Large,3500
8808,Gwoza,Borno,2025-02-02,Medium,1200
8809,Onitsha,Anambra,2026-02-02,Medium,1200
8810,Zuru,Kebbi,2025-12-19,Medium,1200
8811,Wamba,Nasarawa,2024-07-18,Medium,1200
8812,Aba,Abia,2024-08-28,Small,500
8813,Awka,Anambra,2024-07-16,Small,500
8814,Gembu,Taraba,2024-07-10,Medium,1200
8815,Jamaare,Bauchi,2026-03-26,Extra Large,3500
8816,Jalingo,Taraba,2025-01-13,Small,500
8817,Dutsin-Ma,Katsina,2025-07-21,Small,500
8818,Irrua,Edo,2024-07-22,Medium,1200
8819,Idah,Kogi,2026-03-02,Small,500
8820,Ankpa,Kogi,2026-02-28,Medium,1200
8821,Ogidi,Anambra,2026-02-10,Medium,1200
8822,Nnewi,Anambra,2025-07-12,Medium,1200
8823,Ede,Osun,2024-09-04,Extra Large,3500
8824,Brass,Bayelsa,2025-05-19,Extra Large,3500
8825,Suleja,Niger,2025-07-09,Small,500
8826,Sokoto,Sokoto,2025-09-05,Medium,1200
8827,Obudu,Cross River,2024-08-14,Small,500
8828,Jebba,Kwara,2025-08-27,Large,2200
8829,Oyo Town,Oyo,2024-12-03,Extra Large,3500
8830,Ohafia,Abia,2025-12-15,Medium,1200
8831,Bauchi,Bauchi,2025-01-06,Small,500
8832,Jebba,Kwara,2024-07-11,Medium,1200
8833,Owerri,Imo,2026-02-25,Extra Large,3500
8834,Omoku,Rivers,2025-08-23,Extra Large,3500
8835,Wamako,Sokoto,2026-03-09,Medium,1200
8836,Vandeikya,Benue,2025-12-10,Small,500
8837,Daura,Katsina,2025-09-28,Extra Large,3500
8838,Deba,Gombe,2024-06-21,Extra Large,3500
8839,Ilorin,Kwara,2024-04-28,Small,500
8840,Kontagora,Niger,2026-03-10,Extra Large,3500
8841,Jos,Plateau,2024-08-13,Extra Large,3500
8842,Langtang,Plateau,2025-08-19,Medium,1200
8843,Gembu,Taraba,2024-12-17,Medium,1200
8844,Ijebu-Ode,Ogun,2025-02-06,Extra Large,3500
8845,Buni Yadi,Yobe,2025-10-06,Large,2200
8846,Yola,Adamawa,2025-11-22,Extra Large,3500
8847,Ohaozara,Ebonyi,2025-04-11,Extra Large,3500
8848,Irrua,Edo,2024-06-15,Medium,1200
8849,Uromi,Edo,2025-06-23,Extra Large,3500
8850,Ikare,Ondo,2026-03-29,Small,500
8851,Igbara-Odo,Ekiti,2024-11-16,Extra Large,3500
8852,Oporoma,Bayelsa,2024-07-02,Large,2200
8853,Afikpo,Ebonyi,2026-04-24,Small,500
8854,Oyo Town,Oyo,2024-09-06,Medium,1200
8855,Kamba,Kebbi,2025-02-02,Small,500
8856,Ogoja,Cross River,2024-12-16,Large,2200
8857,Langtang,Plateau,2025-03-02,Extra Large,3500
8858,Ughelli,Delta,2025-09-15,Large,2200
8859,Degema,Rivers,2025-02-23,Large,2200
8860,Futungo,Adamawa,2025-11-28,Medium,1200
8861,Anka,Zamfara,2024-12-26,Small,500
8862,Birnin Kebbi,Kebbi,2025-12-04,Small,500
8863,Kano,Kano,2025-08-18,Extra Large,3500
8864,Katsina-Ala,Benue,2024-10-23,Large,2200
8865,Shendam,Plateau,2025-02-27,Medium,1200
8866,Azare,Bauchi,2025-04-25,Large,2200
8867,Bida,Niger,2025-05-22,Small,500
8868,Buni Yadi,Yobe,2025-05-21,Extra Large,3500
8869,Yenagoa,Bayelsa,2025-12-18,Large,2200
8870,Mutum Biyu,Taraba,2025-02-02,Small,500
8871,Nnewi,Anambra,2025-06-25,Small,500
8872,Isuikwuato,Abia,2025-03-01,Medium,1200
8873,Gumel,Jigawa,2025-06-23,Medium,1200
8874,Mutum Biyu,Taraba,2025-09-15,Extra Large,3500
8875,Kaiama,Kwara,2025-10-25,Small,500
8876,Gombe,Gombe,2025-09-22,Medium,1200
8877,Ado-Ekiti,Ekiti,2024-10-15,Small,500
8878,Otukpo,Benue,2024-04-29,Large,2200
8879,Aba,Abia,2026-04-23,Extra Large,3500
8880,Oron,Akwa Ibom,2024-05-09,Large,2200
8881,Ishieke,Ebonyi,2025-06-09,Small,500
8882,Rijau,Niger,2026-03-28,Large,2200
8883,Warri,Delta,2026-03-01,Medium,1200
8884,Biu,Gombe,2024-06-09,Extra Large,3500
8885,Enugu,Enugu,2025-01-07,Small,500
8886,Keffi,Nasarawa,2026-01-07,Small,500
8887,Arochukwu,Abia,2026-01-20,Medium,1200
8888,Mubi,Adamawa,2025-12-16,Large,2200
8889,Uromi,Edo,2024-11-28,Extra Large,3500
8890,Ogoja,Cross River,2024-08-10,Extra Large,3500
8891,Ikeja,Lagos,2026-01-10,Extra Large,3500
8892,Kano,Kano,2026-04-07,Large,2200
8893,Port Harcourt,Rivers,2026-02-23,Large,2200
8894,Malumfashi,Katsina,2024-10-21,Large,2200
8895,Ilaro,Ogun,2025-12-23,Large,2200
8896,Ekwulobia,Anambra,2024-06-06,Extra Large,3500
8897,Agbani,Enugu,2024-08-05,Large,2200
